"Country","Mountain_range","Locality","Plot","Subplot","Date","Day","Month","Year","Radiation","Phos_P","Glu_P","SOC_P","NT_P","PT_P","K_P","pH_P","Cond_P","Phos_B","Glu_B","SOC_B","NT_B","PT_B","K_B","pH_B","Cond_B","Phos_T","Glu_T","SOC_T","NT_T","PT_T","K_T","pH_T","Cond_T"
"Spain","Sierra de Guadarrama","Nevero Este","29","2",2010-08-05,5,8,2010,0.723635035,4.0876123695,2.7593243965,4.078418383,3.1438124455,0.4415392355,0.0092917705,4.694,30.85,2.907947499,1.672383138,2.824995232,2.277626332,0.45236284,0.005933103,4.916,21.014,3.364966572,2.189241133,3.220199603,2.690305075,0.428471281,0.006903661,4.848286586,21.56052694
"Spain","Sierra de Guadarrama","Nevero Este","29","3",2010-08-05,5,8,2010,0.723635035,4.0876123695,2.7593243965,4.078418383,3.1438124455,0.4415392355,0.0092917705,4.694,30.85,2.907947499,1.672383138,2.824995232,2.277626332,0.45236284,0.005933103,4.916,21.014,3.364966572,2.189241133,3.220199603,2.690305075,0.428471281,0.006903661,4.848286586,21.56052694
"Spain","Sierra de Guadarrama","Nevero Este","29","4",2010-08-05,5,8,2010,0.723635035,4.0876123695,2.7593243965,4.078418383,3.1438124455,0.4415392355,0.0092917705,4.694,30.85,2.907947499,1.672383138,2.824995232,2.277626332,0.45236284,0.005933103,4.916,21.014,3.364966572,2.189241133,3.220199603,2.690305075,0.428471281,0.006903661,4.848286586,21.56052694
"Spain","Sierra de Guadarrama","Nevero Este","29","5",2010-08-05,5,8,2010,0.723635035,4.0876123695,2.7593243965,4.078418383,3.1438124455,0.4415392355,0.0092917705,4.694,30.85,2.907947499,1.672383138,2.824995232,2.277626332,0.45236284,0.005933103,4.916,21.014,3.364966572,2.189241133,3.220199603,2.690305075,0.428471281,0.006903661,4.848286586,21.56052694
"Spain","Sierra de Guadarrama","Nevero Oeste","30","1",2010-08-03,3,8,2010,0.771236743,4.4332239255,2.029031585,4.618967193,3.3742148965,0.450534091,0.009918885,5.167,27.593,1.752203564,0.959287596,2.621058108,2.605554077,0.484156644,0.006404796,5.028,18.984,2.541424514,1.428425521,3.008327675,2.40538308,0.433181606,0.007029038,5.209168872,22.0183595
"Spain","Sierra de Guadarrama","Nevero Oeste","30","2",2010-08-03,3,8,2010,0.771236743,4.4332239255,2.029031585,4.618967193,3.3742148965,0.450534091,0.009918885,5.167,27.593,1.752203564,0.959287596,2.621058108,2.605554077,0.484156644,0.006404796,5.028,18.984,2.541424514,1.428425521,3.008327675,2.40538308,0.433181606,0.007029038,5.209168872,22.0183595
"Spain","Sierra de Guadarrama","Nevero Oeste","30","3",2010-08-03,3,8,2010,0.771236743,4.4332239255,2.029031585,4.618967193,3.3742148965,0.450534091,0.009918885,5.167,27.593,1.752203564,0.959287596,2.621058108,2.605554077,0.484156644,0.006404796,5.028,18.984,2.541424514,1.428425521,3.008327675,2.40538308,0.433181606,0.007029038,5.209168872,22.0183595
"Spain","Sierra de Guadarrama","Nevero Oeste","30","4",2010-08-03,3,8,2010,0.771236743,4.4332239255,2.029031585,4.618967193,3.3742148965,0.450534091,0.009918885,5.167,27.593,1.752203564,0.959287596,2.621058108,2.605554077,0.484156644,0.006404796,5.028,18.984,2.541424514,1.428425521,3.008327675,2.40538308,0.433181606,0.007029038,5.209168872,22.0183595
"Spain","Sierra de Guadarrama","Nevero Oeste","30","5",2010-08-03,3,8,2010,0.771236743,4.4332239255,2.029031585,4.618967193,3.3742148965,0.450534091,0.009918885,5.167,27.593,1.752203564,0.959287596,2.621058108,2.605554077,0.484156644,0.006404796,5.028,18.984,2.541424514,1.428425521,3.008327675,2.40538308,0.433181606,0.007029038,5.209168872,22.0183595
"Spain","Sierra de Guadarrama","Peña Bercial","31","1",2011-06-15,15,6,2011,0.803009761,6.0450524785,2.0027424835,7.4217289125,8.245249257,0.8486783595,0.010613332,4.714,66.03,2.953636693,0.383257831,4.447321321,3.395048102,0.645894181,0.007962342,4.206,36.34,6.308364457,2.121318551,6.985778755,7.688614094,0.801303085,0.0125137,4.526339703,58.59774217
"Spain","Sierra de Guadarrama","Peña Bercial","31","2",2011-06-15,15,6,2011,0.803009761,6.0450524785,2.0027424835,7.4217289125,8.245249257,0.8486783595,0.010613332,4.714,66.03,2.953636693,0.383257831,4.447321321,3.395048102,0.645894181,0.007962342,4.206,36.34,6.308364457,2.121318551,6.985778755,7.688614094,0.801303085,0.0125137,4.526339703,58.59774217
"Spain","Sierra de Guadarrama","Peña Bercial","31","3",2011-06-15,15,6,2011,0.803009761,6.0450524785,2.0027424835,7.4217289125,8.245249257,0.8486783595,0.010613332,4.714,66.03,2.953636693,0.383257831,4.447321321,3.395048102,0.645894181,0.007962342,4.206,36.34,6.308364457,2.121318551,6.985778755,7.688614094,0.801303085,0.0125137,4.526339703,58.59774217
"Spain","Sierra de Guadarrama","Peña Bercial","31","4",2011-06-15,15,6,2011,0.803009761,6.0450524785,2.0027424835,7.4217289125,8.245249257,0.8486783595,0.010613332,4.714,66.03,2.953636693,0.383257831,4.447321321,3.395048102,0.645894181,0.007962342,4.206,36.34,6.308364457,2.121318551,6.985778755,7.688614094,0.801303085,0.0125137,4.526339703,58.59774217
"Spain","Sierra de Guadarrama","Peña Bercial","31","5",2011-06-15,15,6,2011,0.803009761,6.0450524785,2.0027424835,7.4217289125,8.245249257,0.8486783595,0.010613332,4.714,66.03,2.953636693,0.383257831,4.447321321,3.395048102,0.645894181,0.007962342,4.206,36.34,6.308364457,2.121318551,6.985778755,7.688614094,0.801303085,0.0125137,4.526339703,58.59774217
"Spain","Sierra de Guadarrama","Peña Cabra","32","1",2010-08-03,3,8,2010,0.760531471,3.459423125,1.744267387,3.751973561,2.739516313,0.4571631805,0.0080313605,5.025,28.74,2.583614455,1.299514762,2.639288857,2.057782402,0.527550633,0.005750524,5.32,18.454,3.17499867,1.580733885,3.177414123,2.324938004,0.48558385,0.007759208,5.189153351,26.46035997
"Spain","Sierra de Guadarrama","Peña Cabra","32","2",2010-08-03,3,8,2010,0.760531471,3.459423125,1.744267387,3.751973561,2.739516313,0.4571631805,0.0080313605,5.025,28.74,2.583614455,1.299514762,2.639288857,2.057782402,0.527550633,0.005750524,5.32,18.454,3.17499867,1.580733885,3.177414123,2.324938004,0.48558385,0.007759208,5.189153351,26.46035997
"Spain","Sierra de Guadarrama","Peña Cabra","32","3",2010-08-03,3,8,2010,0.760531471,3.459423125,1.744267387,3.751973561,2.739516313,0.4571631805,0.0080313605,5.025,28.74,2.583614455,1.299514762,2.639288857,2.057782402,0.527550633,0.005750524,5.32,18.454,3.17499867,1.580733885,3.177414123,2.324938004,0.48558385,0.007759208,5.189153351,26.46035997
"Spain","Sierra de Guadarrama","Peña Cabra","32","4",2010-08-03,3,8,2010,0.760531471,3.459423125,1.744267387,3.751973561,2.739516313,0.4571631805,0.0080313605,5.025,28.74,2.583614455,1.299514762,2.639288857,2.057782402,0.527550633,0.005750524,5.32,18.454,3.17499867,1.580733885,3.177414123,2.324938004,0.48558385,0.007759208,5.189153351,26.46035997
"Spain","Sierra de Guadarrama","Peña Cabra","32","5",2010-08-03,3,8,2010,0.760531471,3.459423125,1.744267387,3.751973561,2.739516313,0.4571631805,0.0080313605,5.025,28.74,2.583614455,1.299514762,2.639288857,2.057782402,0.527550633,0.005750524,5.32,18.454,3.17499867,1.580733885,3.177414123,2.324938004,0.48558385,0.007759208,5.189153351,26.46035997
"Spain","Sierra de Guadarrama","Peña del Aguila","33","1",2011-06-20,20,6,2011,0.766044443,5.0060659255,2.4205765895,12.09070685,7.9461269735,0.642466944,0.0149709245,4.381,109.51666665,3.382637878,1.685338004,6.928185385,6.055488198,0.741021652,0.020003409,5.29,57.3666,5.406689904,2.775666109,10.84143663,7.339451458,0.727672093,0.021418265,4.858202112,108.9829817
"Spain","Sierra de Guadarrama","Peña del Aguila","33","2",2011-06-20,20,6,2011,0.766044443,5.0060659255,2.4205765895,12.09070685,7.9461269735,0.642466944,0.0149709245,4.381,109.51666665,3.382637878,1.685338004,6.928185385,6.055488198,0.741021652,0.020003409,5.29,57.3666,5.406689904,2.775666109,10.84143663,7.339451458,0.727672093,0.021418265,4.858202112,108.9829817
"Spain","Sierra de Guadarrama","Peña del Aguila","33","3",2011-06-20,20,6,2011,0.766044443,5.0060659255,2.4205765895,12.09070685,7.9461269735,0.642466944,0.0149709245,4.381,109.51666665,3.382637878,1.685338004,6.928185385,6.055488198,0.741021652,0.020003409,5.29,57.3666,5.406689904,2.775666109,10.84143663,7.339451458,0.727672093,0.021418265,4.858202112,108.9829817
"Spain","Sierra de Guadarrama","Peña del Aguila","33","4",2011-06-20,20,6,2011,0.766044443,5.0060659255,2.4205765895,12.09070685,7.9461269735,0.642466944,0.0149709245,4.381,109.51666665,3.382637878,1.685338004,6.928185385,6.055488198,0.741021652,0.020003409,5.29,57.3666,5.406689904,2.775666109,10.84143663,7.339451458,0.727672093,0.021418265,4.858202112,108.9829817
"Spain","Sierra de Guadarrama","Peña del Aguila","33","5",2011-06-20,20,6,2011,0.766044443,5.0060659255,2.4205765895,12.09070685,7.9461269735,0.642466944,0.0149709245,4.381,109.51666665,3.382637878,1.685338004,6.928185385,6.055488198,0.741021652,0.020003409,5.29,57.3666,5.406689904,2.775666109,10.84143663,7.339451458,0.727672093,0.021418265,4.858202112,108.9829817
"Spain","Sierra de Guadarrama","Peñalara Norte","34","1",2010-08-16,16,8,2010,0.690536484,6.343603881,3.954091936,6.0747315685,5.2789985215,0.827540388,0.008247633,4.615,33.99,4.543175994,2.978890489,4.721054121,4.652114053,0.927642902,0.00583535,4.752,31.12,5.878176039,3.77005686,5.912409942,5.097425273,0.897298123,0.005821998,4.678183415,28.57981731
"Spain","Sierra de Guadarrama","Peñalara Norte","34","2",2010-08-16,16,8,2010,0.690536484,6.343603881,3.954091936,6.0747315685,5.2789985215,0.827540388,0.008247633,4.615,33.99,4.543175994,2.978890489,4.721054121,4.652114053,0.927642902,0.00583535,4.752,31.12,5.878176039,3.77005686,5.912409942,5.097425273,0.897298123,0.005821998,4.678183415,28.57981731
"Spain","Sierra de Guadarrama","Peñalara Norte","34","3",2010-08-16,16,8,2010,0.690536484,6.343603881,3.954091936,6.0747315685,5.2789985215,0.827540388,0.008247633,4.615,33.99,4.543175994,2.978890489,4.721054121,4.652114053,0.927642902,0.00583535,4.752,31.12,5.878176039,3.77005686,5.912409942,5.097425273,0.897298123,0.005821998,4.678183415,28.57981731
"Spain","Sierra de Guadarrama","Peñalara Norte","34","4",2010-08-16,16,8,2010,0.690536484,6.343603881,3.954091936,6.0747315685,5.2789985215,0.827540388,0.008247633,4.615,33.99,4.543175994,2.978890489,4.721054121,4.652114053,0.927642902,0.00583535,4.752,31.12,5.878176039,3.77005686,5.912409942,5.097425273,0.897298123,0.005821998,4.678183415,28.57981731
"Spain","Sierra de Guadarrama","Peñalara Norte","34","5",2010-08-16,16,8,2010,0.690536484,6.343603881,3.954091936,6.0747315685,5.2789985215,0.827540388,0.008247633,4.615,33.99,4.543175994,2.978890489,4.721054121,4.652114053,0.927642902,0.00583535,4.752,31.12,5.878176039,3.77005686,5.912409942,5.097425273,0.897298123,0.005821998,4.678183415,28.57981731
"Spain","Sierra de Guadarrama","Pto. Canderuelas","35","1",2010-07-26,26,7,2010,0.766044443,4.647886713,2.070052325,5.6039407145,5.0261904365,0.608193609,0.0089098985,4.511,25.35,3.287685298,1.921954871,4.696436517,4.109886386,0.617049572,0.008796926,4.962,27.618,4.756670628,1.709951151,5.70137095,4.891331638,0.624779765,0.007982236,4.55391977,24.7413127
"Spain","Sierra de Guadarrama","Pto. Canderuelas","35","2",2010-07-26,26,7,2010,0.766044443,4.647886713,2.070052325,5.6039407145,5.0261904365,0.608193609,0.0089098985,4.511,25.35,3.287685298,1.921954871,4.696436517,4.109886386,0.617049572,0.008796926,4.962,27.618,4.756670628,1.709951151,5.70137095,4.891331638,0.624779765,0.007982236,4.55391977,24.7413127
"Spain","Sierra de Guadarrama","Pto. Canderuelas","35","3",2010-07-26,26,7,2010,0.766044443,4.647886713,2.070052325,5.6039407145,5.0261904365,0.608193609,0.0089098985,4.511,25.35,3.287685298,1.921954871,4.696436517,4.109886386,0.617049572,0.008796926,4.962,27.618,4.756670628,1.709951151,5.70137095,4.891331638,0.624779765,0.007982236,4.55391977,24.7413127
"Spain","Sierra de Guadarrama","Pto. Canderuelas","35","4",2010-07-26,26,7,2010,0.766044443,4.647886713,2.070052325,5.6039407145,5.0261904365,0.608193609,0.0089098985,4.511,25.35,3.287685298,1.921954871,4.696436517,4.109886386,0.617049572,0.008796926,4.962,27.618,4.756670628,1.709951151,5.70137095,4.891331638,0.624779765,0.007982236,4.55391977,24.7413127
"Spain","Sierra de Guadarrama","Pto. Canderuelas","35","5",2010-07-26,26,7,2010,0.766044443,4.647886713,2.070052325,5.6039407145,5.0261904365,0.608193609,0.0089098985,4.511,25.35,3.287685298,1.921954871,4.696436517,4.109886386,0.617049572,0.008796926,4.962,27.618,4.756670628,1.709951151,5.70137095,4.891331638,0.624779765,0.007982236,4.55391977,24.7413127
"Spain","Sierra de Guadarrama","Pto. Malagosto","36","1",2010-07-27,27,7,2010,0.766044443,3.8475242495,2.43701184,4.7870577675,3.8859448705,0.5939129665,0.0058065805,4.703,26.278,3.321529379,2.120529384,3.77056811,3.59227493,0.556326899,0.005222539,5.116,21.622,3.838037681,2.332792983,4.264876713,3.892882457,0.602214962,0.00580221,4.896490944,24.65832249
"Spain","Sierra de Guadarrama","Pto. Malagosto","36","2",2010-07-27,27,7,2010,0.766044443,3.8475242495,2.43701184,4.7870577675,3.8859448705,0.5939129665,0.0058065805,4.703,26.278,3.321529379,2.120529384,3.77056811,3.59227493,0.556326899,0.005222539,5.116,21.622,3.838037681,2.332792983,4.264876713,3.892882457,0.602214962,0.00580221,4.896490944,24.65832249
"Spain","Sierra de Guadarrama","Pto. Malagosto","36","3",2010-07-27,27,7,2010,0.766044443,3.8475242495,2.43701184,4.7870577675,3.8859448705,0.5939129665,0.0058065805,4.703,26.278,3.321529379,2.120529384,3.77056811,3.59227493,0.556326899,0.005222539,5.116,21.622,3.838037681,2.332792983,4.264876713,3.892882457,0.602214962,0.00580221,4.896490944,24.65832249
"Spain","Sierra de Guadarrama","Pto. Malagosto","36","4",2010-07-27,27,7,2010,0.766044443,3.8475242495,2.43701184,4.7870577675,3.8859448705,0.5939129665,0.0058065805,4.703,26.278,3.321529379,2.120529384,3.77056811,3.59227493,0.556326899,0.005222539,5.116,21.622,3.838037681,2.332792983,4.264876713,3.892882457,0.602214962,0.00580221,4.896490944,24.65832249
"Spain","Sierra de Guadarrama","Pto. Malagosto","36","5",2010-07-27,27,7,2010,0.766044443,3.8475242495,2.43701184,4.7870577675,3.8859448705,0.5939129665,0.0058065805,4.703,26.278,3.321529379,2.120529384,3.77056811,3.59227493,0.556326899,0.005222539,5.116,21.622,3.838037681,2.332792983,4.264876713,3.892882457,0.602214962,0.00580221,4.896490944,24.65832249
"Spain","Sierra de Guadarrama","Pto. Pasapán","37","1",2010-07-29,29,7,2010,0.690059977,5.6912154915,3.552764642,7.2198923505,6.2546385745,0.9655502035,0.006721509,4.663,30.262,4.693223123,3.366987969,7.191000323,6.122244765,1.041331011,0.006393771,4.828,27.332,5.094047016,3.431133075,6.210157393,5.489326978,0.928000058,0.004484672,4.810912052,25.30233155
"Spain","Sierra de Guadarrama","Pto. Pasapán","37","2",2010-07-29,29,7,2010,0.690059977,5.6912154915,3.552764642,7.2198923505,6.2546385745,0.9655502035,0.006721509,4.663,30.262,4.693223123,3.366987969,7.191000323,6.122244765,1.041331011,0.006393771,4.828,27.332,5.094047016,3.431133075,6.210157393,5.489326978,0.928000058,0.004484672,4.810912052,25.30233155
"Spain","Sierra de Guadarrama","Pto. Pasapán","37","3",2010-07-29,29,7,2010,0.690059977,5.6912154915,3.552764642,7.2198923505,6.2546385745,0.9655502035,0.006721509,4.663,30.262,4.693223123,3.366987969,7.191000323,6.122244765,1.041331011,0.006393771,4.828,27.332,5.094047016,3.431133075,6.210157393,5.489326978,0.928000058,0.004484672,4.810912052,25.30233155
"Spain","Sierra de Guadarrama","Pto. Pasapán","37","4",2010-07-29,29,7,2010,0.690059977,5.6912154915,3.552764642,7.2198923505,6.2546385745,0.9655502035,0.006721509,4.663,30.262,4.693223123,3.366987969,7.191000323,6.122244765,1.041331011,0.006393771,4.828,27.332,5.094047016,3.431133075,6.210157393,5.489326978,0.928000058,0.004484672,4.810912052,25.30233155
"Spain","Sierra de Guadarrama","Pto. Pasapán","37","5",2010-07-29,29,7,2010,0.690059977,5.6912154915,3.552764642,7.2198923505,6.2546385745,0.9655502035,0.006721509,4.663,30.262,4.693223123,3.366987969,7.191000323,6.122244765,1.041331011,0.006393771,4.828,27.332,5.094047016,3.431133075,6.210157393,5.489326978,0.928000058,0.004484672,4.810912052,25.30233155
"Spain","Sierra de Guadarrama","Reajo Alto","38","1",2010-08-02,2,8,2010,0.806667175,4.3467021905,2.6511882885,5.4056594295,4.048110659,0.4908655395,0.0061031575,4.839,24.553,2.940776181,1.384152517,4.804713417,4.025057577,0.416610598,0.005748195,4.996,22.154,3.859896226,2.596580818,5.757152945,3.990234488,0.468580339,0.004890339,4.956895031,21.6156364
"Spain","Sierra de Guadarrama","Reajo Alto","38","2",2010-08-02,2,8,2010,0.806667175,4.3467021905,2.6511882885,5.4056594295,4.048110659,0.4908655395,0.0061031575,4.839,24.553,2.940776181,1.384152517,4.804713417,4.025057577,0.416610598,0.005748195,4.996,22.154,3.859896226,2.596580818,5.757152945,3.990234488,0.468580339,0.004890339,4.956895031,21.6156364
"Spain","Sierra de Guadarrama","Reajo Alto","38","3",2010-08-02,2,8,2010,0.806667175,4.3467021905,2.6511882885,5.4056594295,4.048110659,0.4908655395,0.0061031575,4.839,24.553,2.940776181,1.384152517,4.804713417,4.025057577,0.416610598,0.005748195,4.996,22.154,3.859896226,2.596580818,5.757152945,3.990234488,0.468580339,0.004890339,4.956895031,21.6156364
"Spain","Sierra de Guadarrama","Reajo Alto","38","4",2010-08-02,2,8,2010,0.806667175,4.3467021905,2.6511882885,5.4056594295,4.048110659,0.4908655395,0.0061031575,4.839,24.553,2.940776181,1.384152517,4.804713417,4.025057577,0.416610598,0.005748195,4.996,22.154,3.859896226,2.596580818,5.757152945,3.990234488,0.468580339,0.004890339,4.956895031,21.6156364
"Spain","Sierra de Guadarrama","Reajo Alto","38","5",2010-08-02,2,8,2010,0.806667175,4.3467021905,2.6511882885,5.4056594295,4.048110659,0.4908655395,0.0061031575,4.839,24.553,2.940776181,1.384152517,4.804713417,4.025057577,0.416610598,0.005748195,4.996,22.154,3.859896226,2.596580818,5.757152945,3.990234488,0.468580339,0.004890339,4.956895031,21.6156364
"Spain","Sierra de Guadarrama","Valdemartin","39","1",2010-07-08,8,7,2010,0.672178839,7.90167428,4.7529318695,6.880086388,5.890760074,0.898914131,0.013059084,5.181,44.26,3.259604834,1.961786244,3.279200384,3.568199879,0.909626438,0.004575147,5.688,31.26,6.316765323,4.084288109,4.82503646,4.669841052,0.813213279,0.00887647,5.371132534,39.34882522
"Spain","Sierra de Guadarrama","Valdemartin","39","2",2010-07-08,8,7,2010,0.672178839,7.90167428,4.7529318695,6.880086388,5.890760074,0.898914131,0.013059084,5.181,44.26,3.259604834,1.961786244,3.279200384,3.568199879,0.909626438,0.004575147,5.688,31.26,6.316765323,4.084288109,4.82503646,4.669841052,0.813213279,0.00887647,5.371132534,39.34882522
"Spain","Sierra de Guadarrama","Valdemartin","39","3",2010-07-08,8,7,2010,0.672178839,7.90167428,4.7529318695,6.880086388,5.890760074,0.898914131,0.013059084,5.181,44.26,3.259604834,1.961786244,3.279200384,3.568199879,0.909626438,0.004575147,5.688,31.26,6.316765323,4.084288109,4.82503646,4.669841052,0.813213279,0.00887647,5.371132534,39.34882522
"Spain","Sierra de Guadarrama","Valdemartin","39","4",2010-07-08,8,7,2010,0.672178839,7.90167428,4.7529318695,6.880086388,5.890760074,0.898914131,0.013059084,5.181,44.26,3.259604834,1.961786244,3.279200384,3.568199879,0.909626438,0.004575147,5.688,31.26,6.316765323,4.084288109,4.82503646,4.669841052,0.813213279,0.00887647,5.371132534,39.34882522
"Spain","Sierra de Guadarrama","Valdemartin","39","5",2010-07-08,8,7,2010,0.672178839,7.90167428,4.7529318695,6.880086388,5.890760074,0.898914131,0.013059084,5.181,44.26,3.259604834,1.961786244,3.279200384,3.568199879,0.909626438,0.004575147,5.688,31.26,6.316765323,4.084288109,4.82503646,4.669841052,0.813213279,0.00887647,5.371132534,39.34882522
"Spain","Central Pyrenees","Pueyo de Mondiceto","40","1",2013-07-07,7,7,2013,0.873478416,1.181,0.609,1.713,3.65,0.683,0.032,8.26,88.8,0.882,0.295,1.902,3.34,0.516,0.039,8.11,102.7,0.911902691,0.326402826,1.883098299,3.37100279,0.532701503,0.038299937,8.12500135,101.3098749
"Spain","Central Pyrenees","Pueyo de Mondiceto","40","2",2013-07-07,7,7,2013,0.873478416,1.1,1.091,1.84,4.091,0.689,0.041,8.22,79.9,0.991,0.45,1.346,3.657,0.686,0.035,8.46,61.4,0.999721744,0.501290256,1.385527904,3.691726944,0.686240048,0.035480096,8.44079616,62.880296
"Spain","Central Pyrenees","Pueyo de Mondiceto","40","3",2013-07-07,7,7,2013,0.873478416,1.19,2.724,4.561,7.337,0.75,0.037,7.84,136.8,1.397,1.121,2.237,4.498,0.662,0.022,8.08,98.4,1.208393824,1.337417824,2.550758592,4.881287712,0.673880704,0.02402512,8.04759808,103.5843072
"Spain","Central Pyrenees","Pueyo de Mondiceto","40","4",2013-07-07,7,7,2013,0.873478416,1.289,0.779,1.341,3.975,0.608,0.017,8.24,74.5,0.854,0.474,1.182,3.528,0.71,0.022,8.4,53.9,0.912731525,0.515179575,1.203467385,3.588351705,0.69622847,0.021324925,8.3783976,56.681309
"Spain","Central Pyrenees","Pueyo de Mondiceto","40","5",2013-07-07,7,7,2013,0.873478416,1.19,1.30075,2.36375,4.76325,0.6825,0.03175,8.14,95,1.031,0.585,1.66675,3.75575,0.6435,0.0295,8.2625,79.1,1.008187446,0.67007262,1.755713045,3.883092288,0.647262681,0.02978252,8.247948298,81.11394678
"Spain","Central Pyrenees","La Coma","41","1",2013-07-07,7,7,2013,0.920504853,1.614,1.195,2.25,4.277,0.743,0.058,7.94,98.5,1.452,0.939,2.09,4.329,0.839,0.021,8.14,76.1,1.480352754,0.983804352,2.11800272,4.319899116,0.822198368,0.027475629,8.1049966,80.0203808
"Spain","Central Pyrenees","La Coma","41","2",2013-07-07,7,7,2013,0.920504853,2.461,1.705,3.384,7.289,0.869,0.027,7.85,113.3,2.307,1.401,2.57,6.431,0.804,0.028,8.07,99.1,2.32317231,1.43292456,2.65548221,6.52110287,0.810825975,0.027894985,8.0468967,100.591213
"Spain","Central Pyrenees","La Coma","41","3",2013-07-07,7,7,2013,0.920504853,2.647,1.846,3.118,5.861,0.768,0.047,7.87,115.2,1.401,0.812,2.274,5.153,0.77,0.017,8.15,90.9,1.675139936,1.039496544,2.459693504,5.308771328,0.769559968,0.02360048,8.08839552,96.2463888
"Spain","Central Pyrenees","La Coma","41","4",2013-07-07,7,7,2013,0.920504853,2.389,1.764,2.277,3.931,0.725,0.037,8.07,92.7,0.696,0.395,1.701,3.106,0.705,0.033,8.39,54.2,0.899175237,0.559292321,1.770125184,3.205007425,0.70740018,0.033480036,8.35159712,58.8203465
"Spain","Central Pyrenees","La Coma","41","5",2013-07-07,7,7,2013,0.920504853,2.27775,1.6275,2.75725,5.3395,0.77625,0.04225,7.9325,104.925,1.464,0.88675,2.15875,4.75475,0.7795,0.02475,8.1875,80.075,1.594460059,1.003879444,2.250825905,4.838695185,0.777496123,0.028112783,8.147971485,83.91958228
"Spain","Central Pyrenees","Calderuelo","42","1",2013-08-07,7,8,2013,0.49919524,1.93,1.693,2.32,4.669,0.772,0.021,8.23,86.4,0.909,0.539,2.088,3.583,0.721,0.025,8.36,70.4,0.985598483,0.625576542,2.105405336,3.664474978,0.724826173,0.024699908,8.35024701,71.600368
"Spain","Central Pyrenees","Calderuelo","42","2",2013-08-07,7,8,2013,0.49919524,2.68,2.76,3.806,7.628,1.042,0.018,7.93,115.4,0.935,0.475,1.773,5.053,0.89,0.013,8.25,67.6,1.17059943,0.78350699,2.047483462,5.40066105,0.910522128,0.01367507,8.20679552,74.0536692
"Spain","Central Pyrenees","Calderuelo","42","3",2013-08-07,7,8,2013,0.49919524,1.12,1.313,1.417,2.428,0.607,0.028,8.07,96.7,0.848,0.484,1.088,2.885,0.704,0.022,8.14,71,0.865683264,0.537894948,1.109388948,2.855289516,0.697693836,0.022390072,8.13544916,72.6708084
"Spain","Central Pyrenees","Calderuelo","42","4",2013-08-07,7,8,2013,0.49919524,1.471,1.504,1.814,3.972,0.77,0.03,8.14,80.7,1.126,0.677,1.858,3.797,0.743,0.026,8.26,59.6,1.148429485,0.730765751,1.855139428,3.808377275,0.744755351,0.026260052,8.25219844,60.9717743
"Spain","Central Pyrenees","Calderuelo","42","5",2013-08-07,7,8,2013,0.49919524,1.80025,1.8175,2.33925,4.67425,0.79775,0.02425,8.0925,94.8,0.9545,0.54375,1.70175,3.8295,0.7645,0.0215,8.2525,67.15,1.042577666,0.669436058,1.779354294,3.932200705,0.769449372,0.021756276,8.236172533,69.82415498
"Spain","Central Pyrenees","Cuello Arenas","43","1",2013-08-07,7,8,2013,0.808011944,2.643,2.936,3.715,6.728,0.815,0.03,7.93,95.9,1.595,2.128,2.433,5.235,0.709,0.051,8.09,90.7,1.726013624,2.229010504,2.593266666,5.421644409,0.722251378,0.048374727,8.06999792,91.3500676
"Spain","Central Pyrenees","Cuello Arenas","43","2",2013-08-07,7,8,2013,0.808011944,2.358,4.016,5.532,10.816,1.024,0.046,7.6,134,2.185,2.392,2.96,5.535,0.773,0.024,8.38,61.4,2.24641673,2.96853624,3.87308572,7.40980781,0.86210751,0.03181022,8.1030922,87.173726
"Spain","Central Pyrenees","Cuello Arenas","43","3",2013-08-07,7,8,2013,0.808011944,2.158,2.666,3.984,8.099,0.813,0.05,7.79,140.3,0.814,0.849,0.902,1.958,0.484,0.024,8.5,47.9,1.042488064,1.157900902,1.425958492,3.002006846,0.539931974,0.028420156,8.37929574,63.6085544
"Spain","Central Pyrenees","Cuello Arenas","43","4",2013-08-07,7,8,2013,0.808011944,2.145,2.736,2.924,6.753,0.909,0.02,7.85,84,1.221,2.135,2.111,3.839,0.697,0.014,8.45,50.1,1.46124924,2.29126601,2.32238813,4.59666914,0.75212212,0.01556006,8.293994,58.914339
"Spain","Central Pyrenees","Cuello Arenas","43","5",2013-08-07,7,8,2013,0.808011944,2.326,3.0885,4.03875,8.099,0.89025,0.0365,7.7925,113.55,1.45375,1.876,2.1015,4.14175,0.66575,0.02825,8.355,62.525,1.619041915,2.161678414,2.553674752,5.107532051,0.719103246,0.031041291,8.211594965,75.26167175
"Spain","Central Pyrenees","Cuello Arenas","44","1",2013-08-07,7,8,2013,0.447342741,2.752,1.573,3.024,5.505,0.746,0.017,7.98,96.3,1.057,0.754,1.836,4.536,0.586,0.021,8.04,74.6,1.28584195,0.86457319,1.99639188,4.66682469,0.6076016,0.02045996,8.0318994,77.529717
"Spain","Central Pyrenees","Cuello Arenas","44","2",2013-08-07,7,8,2013,0.447342741,2.004,1.388,2.095,4.844,0.654,0.009,8.12,85.2,1.564,1.181,2.167,4.714,0.747,0.013,7.85,84,1.64540308,1.219296449,2.153679496,4.73805091,0.729794349,0.012259972,7.89995189,84.2220084
